if_plate_id,position,sample,antibody,gene_names,locations
417,D2,2,HPA036850,BEND4,"Nucleus,Cytoplasm,Nucleoli (Fibrillar center)"
417,D3,1,HPA040229,GADL1,Nucleoplasm
417,D3,2,HPA040229,GADL1,Nucleoplasm
417,D4,1,HPA040851,NARFL,Cytoplasm
417,D4,2,HPA040851,NARFL,Cytoplasm
417,D5,1,HPA041138,SLC12A4,Vesicles
417,D5,2,HPA041138,SLC12A4,Vesicles
417,D7,1,HPA040709,GAREM,"Cytoplasm,Nucleoplasm"
417,D7,3,HPA040709,GAREM,"Cytoplasm,Nucleoplasm"
417,D9,1,HPA040672,CDKL2,"Nucleus,Centrosome"
417,D9,2,HPA040672,CDKL2,"Nucleus,Centrosome"
417,E12,1,HPA040336,ABCD2,Vesicles
417,E12,2,HPA040336,ABCD2,Vesicles
417,E4,1,HPA041179,C16orf87,Nuclear bodies
417,E4,2,HPA041179,C16orf87,Nuclear bodies
417,E5,1,HPA040932,LSM4,Vesicles
417,E5,2,HPA040932,LSM4,Vesicles
417,E8,1,HPA040595,CFAP53,Cytoplasm
417,E8,2,HPA040595,CFAP53,Cytoplasm
417,F11,1,HPA040353,COG3,"Plasma membrane,Cytoplasm,Nucleoplasm"
417,F11,2,HPA040353,COG3,"Plasma membrane,Cytoplasm,Nucleoplasm"
417,F12,2,HPA039498,NLRP10,Nucleoplasm
417,F12,4,HPA039498,NLRP10,Nucleoplasm
417,F3,1,HPA040323,CPN1,NULL
417,F3,2,HPA040323,CPN1,NULL
417,F4,1,HPA041107,TRAPPC8,"Cytoplasm,Cytoskeleton (Microtubules)"
417,F4,2,HPA041107,TRAPPC8,"Cytoplasm,Cytoskeleton (Microtubules)"
417,F6,1,HPA039566,IGFN1,Cytoplasm
417,F6,2,HPA039566,IGFN1,Cytoplasm
417,F7,1,HPA040636,NUDT13,Nucleoplasm
417,F7,3,HPA040636,NUDT13,Nucleoplasm
417,F8,1,HPA039213,TRIM7,"Cytoplasm,Vesicles,Nucleoplasm"
417,F8,2,HPA039213,TRIM7,"Cytoplasm,Vesicles,Nucleoplasm"
417,F9,1,HPA039632,DCPS,"Mitochondria,Nucleoplasm"
417,F9,2,HPA039632,DCPS,"Mitochondria,Nucleoplasm"
417,G1,2,HPA039254,TRAFD1,"Cytoplasm,Focal Adhesions,Nucleoplasm"
417,G1,3,HPA039254,TRAFD1,"Cytoplasm,Focal Adhesions,Nucleoplasm"
417,G11,1,HPA040413,NEK1,"Nucleoli,Nuclear membrane"
417,G11,2,HPA040413,NEK1,"Nucleoli,Nuclear membrane"
417,G2,1,HPA036838,STK11IP,"Cytoplasm,Vesicles"
417,G2,2,HPA036838,STK11IP,"Cytoplasm,Vesicles"
417,G3,1,HPA040233,TMEM18,Mitochondria
417,G3,2,HPA040233,TMEM18,Mitochondria
417,G4,1,HPA041164,EDC4,"Vesicles,Nucleoplasm"
417,G4,2,HPA041164,EDC4,"Vesicles,Nucleoplasm"
417,G6,1,HPA039799,ZNF385A,NULL
417,G6,2,HPA039799,ZNF385A,NULL
417,G7,1,HPA040750,PRSS54,Cytoplasm
417,G7,2,HPA040750,PRSS54,Cytoplasm
417,G8,1,HPA040832,ZNF609,"Cytoplasm,Nuclear bodies"
417,G8,2,HPA040832,ZNF609,"Cytoplasm,Nuclear bodies"
417,G9,1,HPA039216,CSTF2T,Nucleoplasm
417,G9,2,HPA039216,CSTF2T,Nucleoplasm
417,H1,1,HPA039360,NUP58,"Plasma membrane,Cytoplasm,Mitochondria"
417,H1,2,HPA039360,NUP58,"Plasma membrane,Cytoplasm,Mitochondria"
417,H11,1,HPA040512,PSMD9,"Plasma membrane,Cytoplasm,Cytoskeleton (Actin filaments)"
417,H11,3,HPA040512,PSMD9,"Plasma membrane,Cytoplasm,Cytoskeleton (Actin filaments)"
417,H2,1,HPA036408,LRPPRC,Mitochondria
417,H2,2,HPA036408,LRPPRC,Mitochondria
417,H3,1,HPA039496,PIH1D2,"Cytoplasm,Nuclear speckles"
417,H3,2,HPA039496,PIH1D2,"Cytoplasm,Nuclear speckles"
417,H5,1,HPA039634,ARL14EP,"Plasma membrane,Cytoplasm,Vesicles,Focal Adhesions,Nuclear speckles"
417,H5,3,HPA039634,ARL14EP,"Plasma membrane,Cytoplasm,Vesicles,Focal Adhesions,Nuclear speckles"
417,H7,1,HPA040744,PGLS,Nucleoplasm
417,H7,2,HPA040744,PGLS,Nucleoplasm
417,H9,1,HPA039707,CCDC83,"Cytoplasm,Mitochondria"
417,H9,2,HPA039707,CCDC83,"Cytoplasm,Mitochondria"
418,A1,2,HPA028938,ELL3,Nucleoli
418,A1,3,HPA028938,ELL3,Nucleoli
418,A10,1,HPA040737,SPIRE1,"Cytoplasm,Nuclear bodies"
418,A10,2,HPA040737,SPIRE1,"Cytoplasm,Nuclear bodies"
418,A11,1,HPA040234,ZDHHC18,Cytoskeleton (Microtubules)
418,A11,2,HPA040234,ZDHHC18,Cytoskeleton (Microtubules)
418,A12,1,HPA040679,NEK8,"Cytoskeleton (Microtubules),Nuclear speckles"
418,A12,2,HPA040679,NEK8,"Cytoskeleton (Microtubules),Nuclear speckles"
418,A2,1,HPA040419,ARHGAP11A,"Nucleus,Nucleoli,Cytoplasm"
418,A2,2,HPA040419,ARHGAP11A,"Nucleus,Nucleoli,Cytoplasm"
418,A3,1,HPA040143,IRG1,Nuclear speckles
418,A3,2,HPA040143,IRG1,Nuclear speckles
418,A4,1,HPA042064,COL4A3,Vesicles
418,A4,2,HPA042064,COL4A3,Vesicles
418,A5,1,HPA041805,DIS3L,"Plasma membrane,Cytoplasm,Centrosome"
418,A5,2,HPA041805,DIS3L,"Plasma membrane,Cytoplasm,Centrosome"
418,A6,1,HPA040895,HDDC3,Cytoplasm
418,A6,2,HPA040895,HDDC3,Cytoplasm
418,A7,1,HPA039535,STARD13,"Nucleoli,Nuclear membrane,Cytoplasm"
418,A7,2,HPA039535,STARD13,"Nucleoli,Nuclear membrane,Cytoplasm"
418,A8,1,HPA040939,GFOD2,"Cytoplasm,Nucleoplasm"
418,A8,2,HPA040939,GFOD2,"Cytoplasm,Nucleoplasm"
418,A9,2,HPA039494,P2RX4,"Cytoplasm,Cytoskeleton (Actin filaments)"
418,A9,3,HPA039494,P2RX4,"Cytoplasm,Cytoskeleton (Actin filaments)"
418,B1,1,HPA040487,SAXO2,"Cytoplasm,Nucleoplasm"
418,B1,2,HPA040487,SAXO2,"Cytoplasm,Nucleoplasm"
418,B10,1,HPA040988,SNX33,"Plasma membrane,Cytoplasm,Nucleoplasm"
418,B10,2,HPA040988,SNX33,"Plasma membrane,Cytoplasm,Nucleoplasm"
418,B11,1,HPA040181,FAM222A,"Plasma membrane,Mitochondria,Focal Adhesions,Nucleoplasm"
418,B11,2,HPA040181,FAM222A,"Plasma membrane,Mitochondria,Focal Adhesions,Nucleoplasm"
418,B2,3,HPA040923,PSTPIP2,"Plasma membrane,Mitochondria,Nucleoplasm"
418,B2,4,HPA040923,PSTPIP2,"Plasma membrane,Mitochondria,Nucleoplasm"
418,B3,1,HPA040236,STK32A,Centrosome
418,B3,2,HPA040236,STK32A,Centrosome
418,B4,4,HPA041169,TRPM4,"Plasma membrane,Nucleoplasm"
418,B4,5,HPA041169,TRPM4,"Plasma membrane,Nucleoplasm"
418,B5,1,HPA042063,HOXB6,"Nucleus,Golgi apparatus"
418,B5,2,HPA042063,HOXB6,"Nucleus,Golgi apparatus"
418,B6,1,HPA040925,HAND1,"Nucleus,Nuclear membrane"
418,B6,3,HPA040925,HAND1,"Nucleus,Nuclear membrane"
418,B8,1,HPA040910,EVC2,Mitochondria
418,B8,2,HPA040910,EVC2,Mitochondria
418,B9,3,HPA039737,SCEL,"Plasma membrane,Nucleoplasm"
418,B9,4,HPA039737,SCEL,"Plasma membrane,Nucleoplasm"
418,C10,1,HPA040213,SEC24C,Vesicles
418,C10,2,HPA040213,SEC24C,Vesicles
418,C11,1,HPA040172,USPL1,"Plasma membrane,Cytoplasm"
418,C11,2,HPA040172,USPL1,"Plasma membrane,Cytoplasm"
418,C12,2,HPA040753,FLYWCH1,"Cytoplasm,Nucleoplasm"
418,C12,3,HPA040753,FLYWCH1,"Cytoplasm,Nucleoplasm"
418,C5,1,HPA040929,PPDPF,"Nucleoli,Cytoskeleton (Microtubules),Nucleoplasm"
418,C5,2,HPA040929,PPDPF,"Nucleoli,Cytoskeleton (Microtubules),Nucleoplasm"
418,C7,1,HPA039817,KDELC2,NULL
418,C7,2,HPA039817,KDELC2,NULL
418,D1,1,HPA039202,NUDT6,Cytoskeleton (Microtubules)
418,D1,2,HPA039202,NUDT6,Cytoskeleton (Microtubules)
418,D11,1,HPA040401,VWCE,"Nucleus,Plasma membrane,Cytoplasm"
418,D11,2,HPA040401,VWCE,"Nucleus,Plasma membrane,Cytoplasm"
418,D12,2,HPA040676,PGM2,Cytoskeleton (Intermediate filaments)
418,D12,4,HPA040676,PGM2,Cytoskeleton (Intermediate filaments)
418,D2,1,HPA040159,LRRC10,NULL
418,D2,2,HPA040159,LRRC10,NULL
418,D3,1,HPA040223,ADAMTS10,Cytoplasm
418,D3,2,HPA040223,ADAMTS10,Cytoplasm
418,D4,1,HPA040674,PMPCB,Mitochondria
418,D4,2,HPA040674,PMPCB,Mitochondria
418,D5,1,HPA040973,SAMD10,Nucleoplasm
418,D5,2,HPA040973,SAMD10,Nucleoplasm
418,D9,1,HPA039570,KIAA1524,"Plasma membrane,Cytoplasm"
418,D9,2,HPA039570,KIAA1524,"Plasma membrane,Cytoplasm"
418,E10,1,HPA040364,OTOGL,Cytoplasm
418,E10,2,HPA040364,OTOGL,Cytoplasm
418,E2,1,HPA040511,C11orf54,Nuclear membrane
418,E2,2,HPA040511,C11orf54,Nuclear membrane
418,E5,1,HPA041035,TMEM151A,"Nucleoli,Cytoplasm"
418,E5,2,HPA041035,TMEM151A,"Nucleoli,Cytoplasm"
418,E7,1,HPA037011,ASTE1,Endoplasmic reticulum
418,E7,2,HPA037011,ASTE1,Endoplasmic reticulum
418,E9,2,HPA040004,CAPS2,"Nucleus,Nucleoli,Centrosome"
418,E9,3,HPA040004,CAPS2,"Nucleus,Nucleoli,Centrosome"
418,F10,1,HPA040199,AOX1,Cytoplasm
418,F10,2,HPA040199,AOX1,Cytoplasm
418,F11,1,HPA039051,GLT1D1,Cytoplasm
418,F11,2,HPA039051,GLT1D1,Cytoplasm
418,F12,1,HPA040650,EDC3,"Vesicles,Nucleoplasm"
418,F12,2,HPA040650,EDC3,"Vesicles,Nucleoplasm"
418,F3,1,HPA042163,SNRK,"Nucleus,Vesicles,Cell Junctions"
418,F3,3,HPA042163,SNRK,"Nucleus,Vesicles,Cell Junctions"
418,F5,1,HPA040971,RALY,"Vesicles,Nucleoplasm"
418,F5,2,HPA040971,RALY,"Vesicles,Nucleoplasm"
418,F7,1,HPA040174,AAGAB,"Cytoplasm,Nuclear speckles"
418,F7,2,HPA040174,AAGAB,"Cytoplasm,Nuclear speckles"
418,F8,1,HPA039806,TTC23,"Plasma membrane,Cytoplasm"
418,F8,2,HPA039806,TTC23,"Plasma membrane,Cytoplasm"
418,G11,1,HPA040741,LEO1,"Nucleoli,Centrosome,Nucleoplasm"
418,G11,2,HPA040741,LEO1,"Nucleoli,Centrosome,Nucleoplasm"
418,G2,1,HPA040378,CEP57L1,"Plasma membrane,Cytoplasm"
418,G2,2,HPA040378,CEP57L1,"Plasma membrane,Cytoplasm"
418,G3,1,HPA042149,MFSD12,"Mitochondria,Nucleoplasm"
418,G3,2,HPA042149,MFSD12,"Mitochondria,Nucleoplasm"
418,G4,1,HPA040710,MTFMT,"Cytoplasm,Nucleoplasm"
418,G4,2,HPA040710,MTFMT,"Cytoplasm,Nucleoplasm"
418,G8,2,HPA039780,SELT,Nuclear bodies
418,G8,3,HPA039780,SELT,Nuclear bodies
418,H1,1,HPA041213,NDUFA13,Mitochondria
418,H1,2,HPA041213,NDUFA13,Mitochondria
418,H10,1,HPA040249,LIPT2,Vesicles
418,H10,2,HPA040249,LIPT2,Vesicles
418,H11,1,HPA040719,RP11-382A20.3,Nucleoplasm
418,H11,2,HPA040719,RP11-382A20.3,Nucleoplasm
418,H2,1,HPA039843,ZNF438,"Cytoplasm,Nucleoplasm"
418,H2,2,HPA039843,ZNF438,"Cytoplasm,Nucleoplasm"
418,H5,1,HPA041028,IFNE,"Vesicles,Nucleoplasm"
418,H5,2,HPA041028,IFNE,"Vesicles,Nucleoplasm"
418,H8,1,HPA039362,SFSWAP,"Nucleus,Plasma membrane"
418,H8,2,HPA039362,SFSWAP,"Nucleus,Plasma membrane"
419,A1,1,HPA034829,SF3B6,Nucleoplasm
419,A1,2,HPA034829,SF3B6,Nucleoplasm
419,A11,1,HPA039129,INTS10,"Cytoplasm,Nucleoplasm"
419,A11,2,HPA039129,INTS10,"Cytoplasm,Nucleoplasm"
419,A12,1,HPA038904,PSPC1,Nucleoplasm
419,A12,2,HPA038904,PSPC1,Nucleoplasm
419,A2,6,HPA038952,ABLIM1,Cytoplasm
419,A2,7,HPA038952,ABLIM1,Cytoplasm
419,A3,5,HPA038804,RUFY1,"Cytoplasm,Vesicles,Nuclear speckles"
419,A3,6,HPA038804,RUFY1,"Cytoplasm,Vesicles,Nuclear speckles"
419,A5,1,HPA035971,MUT,"Cytoplasm,Mitochondria"
419,A5,2,HPA035971,MUT,"Cytoplasm,Mitochondria"
419,A6,1,HPA036515,ZNF622,"Nucleoli,Cytoplasm,Golgi apparatus"
419,A6,2,HPA036515,ZNF622,"Nucleoli,Cytoplasm,Golgi apparatus"
419,B1,1,HPA034487,FOXR2,Nucleoplasm
419,B1,2,HPA034487,FOXR2,Nucleoplasm
419,B11,1,HPA040189,TMEM181,"Golgi apparatus,Vesicles"
419,B11,2,HPA040189,TMEM181,"Golgi apparatus,Vesicles"
419,B12,1,HPA038902,PPHLN1,Nucleoplasm
419,B12,2,HPA038902,PPHLN1,Nucleoplasm
419,B2,4,HPA038822,PDZRN3,"Cytoplasm,Nuclear bodies"
419,B2,5,HPA038822,PDZRN3,"Cytoplasm,Nuclear bodies"
419,B4,7,HPA035925,ARAP2,"Cytoplasm,Focal Adhesions,Nucleoplasm"
419,B4,8,HPA035925,ARAP2,"Cytoplasm,Focal Adhesions,Nucleoplasm"
419,B5,1,HPA036538,DNAJC18,Cytoplasm
419,B5,2,HPA036538,DNAJC18,Cytoplasm
419,B7,1,HPA036623,OTUD4,Cytoplasm
419,B7,2,HPA036623,OTUD4,Cytoplasm
419,C3,4,HPA038786,SRPX2,Cytoskeleton (Microtubules)
419,C3,5,HPA038786,SRPX2,Cytoskeleton (Microtubules)
419,C4,3,HPA035938,ZSWIM6,Cytoplasm
419,C4,4,HPA035938,ZSWIM6,Cytoplasm
419,C5,1,HPA036539,HARS,Cytoplasm
419,C5,2,HPA036539,HARS,Cytoplasm
419,C6,1,HPA036428,PCBD2,Plasma membrane
419,C6,2,HPA036428,PCBD2,Plasma membrane
419,D10,2,HPA040459,FAM96A,"Cytoplasm,Nucleoplasm"
419,D10,5,HPA040459,FAM96A,"Cytoplasm,Nucleoplasm"
419,D11,2,HPA039915,UBE3C,"Plasma membrane,Mitochondria,Nucleoplasm"
419,D11,3,HPA039915,UBE3C,"Plasma membrane,Mitochondria,Nucleoplasm"
419,D12,1,HPA038887,MYL6B,Vesicles
419,D12,2,HPA038887,MYL6B,Vesicles
419,D2,3,HPA038845,HSPA5,Cytoplasm
419,D2,4,HPA038845,HSPA5,Cytoplasm
419,D3,3,HPA038742,TCIRG1,Mitochondria
419,D3,4,HPA038742,TCIRG1,Mitochondria
419,D5,1,HPA036548,KIAA0141,Nucleoplasm
419,D5,2,HPA036548,KIAA0141,Nucleoplasm
419,D6,3,HPA036424,LARS,"Cytoplasm,Nuclear bodies"
419,D6,4,HPA036424,LARS,"Cytoplasm,Nuclear bodies"
419,D8,1,HPA037393,GEMIN5,"Cytoplasm,Nuclear bodies"
419,D8,2,HPA037393,GEMIN5,"Cytoplasm,Nuclear bodies"
419,E1,1,HPA035876,SNCB,"Cytoplasm,Golgi apparatus,Nucleoplasm"
419,E1,2,HPA035876,SNCB,"Cytoplasm,Golgi apparatus,Nucleoplasm"
419,E11,1,HPA040126,COA4,"Nucleus,Mitochondria,Nucleoli (Fibrillar center)"
419,E11,2,HPA040126,COA4,"Nucleus,Mitochondria,Nucleoli (Fibrillar center)"
419,E6,2,HPA036438,CARD6,"Cytoplasm,Focal Adhesions"
419,E6,5,HPA036438,CARD6,"Cytoplasm,Focal Adhesions"
419,E7,1,HPA036421,RNF25,Cytoplasm
419,E7,2,HPA036421,RNF25,Cytoplasm
419,F10,1,HPA040119,NOP2,Nucleoli
419,F10,3,HPA040119,NOP2,Nucleoli
419,F11,1,HPA040058,ICE2,Nuclear bodies
419,F11,2,HPA040058,ICE2,Nuclear bodies
419,F4,3,HPA035978,FEZ2,"Nucleoli,Cytoplasm,Golgi apparatus"
419,F4,4,HPA035978,FEZ2,"Nucleoli,Cytoplasm,Golgi apparatus"
419,F5,1,HPA035758,ELL2,Nucleoplasm
419,F5,2,HPA035758,ELL2,Nucleoplasm
419,G10,1,HPA040092,HYI,"Plasma membrane,Cytoplasm,Golgi apparatus"
419,G10,3,HPA040092,HYI,"Plasma membrane,Cytoplasm,Golgi apparatus"
419,G6,1,HPA036444,ABHD14B,"Nucleus,Nucleoli"
419,G6,2,HPA036444,ABHD14B,"Nucleus,Nucleoli"
419,G8,1,HPA040176,FAM111A,"Nucleus,Nucleoli (Fibrillar center)"
419,G8,2,HPA040176,FAM111A,"Nucleus,Nucleoli (Fibrillar center)"
419,G9,1,HPA040208,SYCE1,Cytoplasm
419,G9,2,HPA040208,SYCE1,Cytoplasm
419,H1,1,HPA038968,NUDT15,Nucleoplasm
419,H1,2,HPA038968,NUDT15,Nucleoplasm
419,H5,1,HPA036683,SUCLG1,"Plasma membrane,Mitochondria"
419,H5,2,HPA036683,SUCLG1,"Plasma membrane,Mitochondria"
419,H6,1,HPA036431,DMXL1,Nucleoli (Fibrillar center)
419,H6,2,HPA036431,DMXL1,Nucleoli (Fibrillar center)
419,H7,1,HPA037606,CEP164,"Centrosome,Nuclear speckles"
419,H7,2,HPA037606,CEP164,"Centrosome,Nuclear speckles"
419,H8,1,HPA040262,CLPX,"Mitochondria,Nucleoplasm"
419,H8,2,HPA040262,CLPX,"Mitochondria,Nucleoplasm"
420,A10,1,HPA040403,CRYL1,"Nucleus,Nucleoli,Cytoplasm"
420,A10,2,HPA040403,CRYL1,"Nucleus,Nucleoli,Cytoplasm"
420,A12,1,HPA040086,AAAS,"Nuclear membrane,Cytoplasm,Nucleoplasm"
420,A12,2,HPA040086,AAAS,"Nuclear membrane,Cytoplasm,Nucleoplasm"
420,A4,2,HPA040306,OGFOD2,Nuclear bodies
420,A4,3,HPA040306,OGFOD2,Nuclear bodies
420,A6,2,HPA040410,COG6,"Cytoplasm,Nuclear bodies"
420,A6,3,HPA040410,COG6,"Cytoplasm,Nuclear bodies"
420,B10,1,HPA040348,PTPMT1,Cytoplasm
420,B10,3,HPA040348,PTPMT1,Cytoplasm
420,B11,1,HPA040402,SUDS3,"Cytoplasm,Nuclear bodies"
420,B11,3,HPA040402,SUDS3,"Cytoplasm,Nuclear bodies"
420,B2,1,HPA036796,TIPARP,Cytoskeleton (Microtubules)
420,B2,2,HPA036796,TIPARP,Cytoskeleton (Microtubules)
420,B6,3,HPA040280,C11orf49,Nuclear speckles
420,B6,4,HPA040280,C11orf49,Nuclear speckles
420,C1,2,HPA035630,ATP9A,"Nucleus,Nucleoli"
420,C1,3,HPA035630,ATP9A,"Nucleus,Nucleoli"
420,C7,3,HPA040716,ZMIZ2,Nucleoplasm
420,C7,4,HPA040716,ZMIZ2,Nucleoplasm
420,C8,4,HPA040734,KCTD4,Microtubule organizing center
420,C8,5,HPA040734,KCTD4,Microtubule organizing center
420,C9,1,HPA040518,SLC16A14,Cytoplasm
420,C9,2,HPA040518,SLC16A14,Cytoplasm
420,D1,1,HPA035373,SLC30A5,"Nucleus,Golgi apparatus"
420,D1,2,HPA035373,SLC30A5,"Nucleus,Golgi apparatus"
420,D11,1,HPA040441,COG6,"Golgi apparatus,Nuclear speckles"
420,D11,2,HPA040441,COG6,"Golgi apparatus,Nuclear speckles"
420,D12,1,HPA040355,DGKH,"Nucleus,Cytoplasm"
420,D12,2,HPA040355,DGKH,"Nucleus,Cytoplasm"
420,D3,1,HPA040229,GADL1,Nuclear speckles
420,D3,2,HPA040229,GADL1,Nuclear speckles
420,D4,1,HPA040851,NARFL,Cytoplasm
420,D4,2,HPA040851,NARFL,Cytoplasm
420,D5,1,HPA041138,SLC12A4,Vesicles
420,D5,2,HPA041138,SLC12A4,Vesicles
420,D7,1,HPA040709,GAREM,"Cytoplasm,Nucleoplasm"
420,D7,2,HPA040709,GAREM,"Cytoplasm,Nucleoplasm"
420,D9,1,HPA040672,CDKL2,"Nucleus,Centrosome"
420,D9,4,HPA040672,CDKL2,"Nucleus,Centrosome"
420,E12,2,HPA040336,ABCD2,Vesicles
420,E12,3,HPA040336,ABCD2,Vesicles
420,E4,1,HPA041179,C16orf87,Nuclear bodies
420,E4,2,HPA041179,C16orf87,Nuclear bodies
420,E5,3,HPA040932,LSM4,Vesicles
420,E5,4,HPA040932,LSM4,Vesicles
420,E8,2,HPA040595,CFAP53,Cytoplasm
420,E8,3,HPA040595,CFAP53,Cytoplasm
420,E9,1,HPA040725,CALML5,"Nucleoli,Plasma membrane"
420,E9,4,HPA040725,CALML5,"Nucleoli,Plasma membrane"
420,F11,1,HPA040353,COG3,"Plasma membrane,Cytoplasm,Nucleoplasm"
420,F11,2,HPA040353,COG3,"Plasma membrane,Cytoplasm,Nucleoplasm"
420,F12,1,HPA039498,NLRP10,"Nuclear membrane,Nucleoplasm"
420,F12,4,HPA039498,NLRP10,"Nuclear membrane,Nucleoplasm"
420,F4,1,HPA041107,TRAPPC8,"Cytoplasm,Cytoskeleton (Microtubules)"
420,F4,3,HPA041107,TRAPPC8,"Cytoplasm,Cytoskeleton (Microtubules)"
420,F7,1,HPA040636,NUDT13,Nucleus
420,F7,2,HPA040636,NUDT13,Nucleus
420,F8,1,HPA039213,TRIM7,"Cytoplasm,Vesicles,Nucleoplasm"
420,F8,2,HPA039213,TRIM7,"Cytoplasm,Vesicles,Nucleoplasm"
420,F9,1,HPA039632,DCPS,Nucleoplasm
420,F9,2,HPA039632,DCPS,Nucleoplasm
420,G1,1,HPA039254,TRAFD1,"Cytoplasm,Nucleoplasm"
420,G1,2,HPA039254,TRAFD1,"Cytoplasm,Nucleoplasm"
420,G11,1,HPA040413,NEK1,Nuclear membrane
420,G11,2,HPA040413,NEK1,Nuclear membrane
420,G2,1,HPA036838,STK11IP,"Cytoplasm,Vesicles"
420,G2,2,HPA036838,STK11IP,"Cytoplasm,Vesicles"
420,G3,1,HPA040233,TMEM18,Mitochondria
420,G3,2,HPA040233,TMEM18,Mitochondria
420,G4,2,HPA041164,EDC4,"Vesicles,Nucleoplasm"
420,G4,3,HPA041164,EDC4,"Vesicles,Nucleoplasm"
420,G7,1,HPA040750,PRSS54,Cytoplasm
420,G7,2,HPA040750,PRSS54,Cytoplasm
420,G8,1,HPA040832,ZNF609,"Cytoplasm,Nuclear bodies"
420,G8,2,HPA040832,ZNF609,"Cytoplasm,Nuclear bodies"
420,G9,1,HPA039216,CSTF2T,Nucleoplasm
420,G9,2,HPA039216,CSTF2T,Nucleoplasm
420,H1,1,HPA039360,NUP58,Cytoplasm
420,H1,3,HPA039360,NUP58,Cytoplasm
420,H11,1,HPA040512,PSMD9,"Plasma membrane,Cytoplasm"
420,H11,2,HPA040512,PSMD9,"Plasma membrane,Cytoplasm"
420,H2,1,HPA036408,LRPPRC,Mitochondria
420,H2,2,HPA036408,LRPPRC,Mitochondria
420,H3,1,HPA039496,PIH1D2,"Cytoplasm,Nuclear speckles"
420,H3,2,HPA039496,PIH1D2,"Cytoplasm,Nuclear speckles"
420,H5,4,HPA039634,ARL14EP,"Cytoplasm,Vesicles,Focal Adhesions"
420,H5,5,HPA039634,ARL14EP,"Cytoplasm,Vesicles,Focal Adhesions"
420,H7,1,HPA040744,PGLS,Nucleoplasm
420,H7,2,HPA040744,PGLS,Nucleoplasm
420,H9,1,HPA039707,CCDC83,Cytoplasm
420,H9,2,HPA039707,CCDC83,Cytoplasm
421,A10,2,HPA039555,TNPO3,Vesicles
421,A10,4,HPA039555,TNPO3,Vesicles
421,A11,3,HPA039306,LARP4,Cytoplasm
421,A11,4,HPA039306,LARP4,Cytoplasm
421,A12,2,HPA039398,MRPL42,"Plasma membrane,Mitochondria"
421,A12,3,HPA039398,MRPL42,"Plasma membrane,Mitochondria"
421,A2,1,HPA040721,ITGB1BP2,Cytoplasm
421,A2,2,HPA040721,ITGB1BP2,Cytoplasm
421,A4,1,HPA038015,ADCY2,"Golgi apparatus,Vesicles"
421,A4,2,HPA038015,ADCY2,"Golgi apparatus,Vesicles"
421,A7,2,HPA042008,SSC5D,"Cytoplasm,Nucleoplasm"
421,A7,3,HPA042008,SSC5D,"Cytoplasm,Nucleoplasm"
421,A8,1,HPA042137,PACRGL,Centrosome
421,A8,2,HPA042137,PACRGL,Centrosome
421,A9,1,HPA039746,CAPRIN2,"Cytoplasm,Centrosome"
421,A9,2,HPA039746,CAPRIN2,"Cytoplasm,Centrosome"
421,B11,1,HPA039612,C11orf63,Nucleoplasm
421,B11,2,HPA039612,C11orf63,Nucleoplasm
421,B12,1,HPA039415,TEX9,Cytoplasm
421,B12,2,HPA039415,TEX9,Cytoplasm
421,B4,1,HPA036502,RWDD4,Cytoskeleton (Intermediate filaments)
421,B4,2,HPA036502,RWDD4,Cytoskeleton (Intermediate filaments)
421,B6,2,HPA042158,GTPBP3,Mitochondria
421,B6,3,HPA042158,GTPBP3,Mitochondria
421,B7,1,HPA041971,FUK,Vesicles
421,B7,2,HPA041971,FUK,Vesicles
421,B9,1,HPA039451,MIOX,Nucleus
421,B9,2,HPA039451,MIOX,Nucleus
421,C1,1,HPA040642,THRSP,Nucleoplasm
421,C1,2,HPA040642,THRSP,Nucleoplasm
421,C12,1,HPA039404,CDAN1,"Plasma membrane,Cytoplasm"
421,C12,2,HPA039404,CDAN1,"Plasma membrane,Cytoplasm"
421,C4,1,HPA036456,SPINK13,Nucleus
421,C4,2,HPA036456,SPINK13,Nucleus
421,C6,1,HPA042001,C19orf66,Nucleoplasm
421,C6,2,HPA042001,C19orf66,Nucleoplasm
421,C8,1,HPA042109,ARRDC4,Nuclear bodies
421,C8,2,HPA042109,ARRDC4,Nuclear bodies
421,C9,1,HPA039513,PDS5B,Nucleoplasm
421,C9,3,HPA039513,PDS5B,Nucleoplasm
421,D12,1,HPA039615,UBLCP1,"Nucleus,Nucleoli"
421,D12,2,HPA039615,UBLCP1,"Nucleus,Nucleoli"
421,D2,1,HPA037574,CCDC34,"Nucleoli,Nuclear membrane"
421,D2,2,HPA037574,CCDC34,"Nucleoli,Nuclear membrane"
421,D4,1,HPA036655,HTRA1,Plasma membrane
421,D4,2,HPA036655,HTRA1,Plasma membrane
421,D6,1,HPA041944,DUS3L,"Nucleoli (Fibrillar center),Nucleoplasm"
421,D6,2,HPA041944,DUS3L,"Nucleoli (Fibrillar center),Nucleoplasm"
421,D8,1,HPA042139,SLC39A3,Vesicles
421,D8,2,HPA042139,SLC39A3,Vesicles
421,E11,1,HPA037701,BCS1L,Vesicles
421,E11,2,HPA037701,BCS1L,Vesicles
421,E2,1,HPA038002,METTL14,Nucleoplasm
421,E2,2,HPA038002,METTL14,Nucleoplasm
421,E4,1,HPA036697,CIB2,Nuclear bodies
421,E4,2,HPA036697,CIB2,Nuclear bodies
